Precio,Expensas,Barrio,Dormitorios,Banos,Ambientes,Antiguedad,Sup_Cubierta_m2,Sup_Total_m2,Latitud,Longitud,Link,Amenities,Losa_Central,Aire_Acond,Apto_Credito,Cochera,Seguridad,Luminoso,Balcon_Aterrazado,A_Estrenar,Precio_m2,Proporcion_Cubierta,Indice_Seguridad,Categoria_Seguridad,Subte_Cerca,Percentil_Precio_Barrio,Score
110000,22000,Balvanera,1.0,1.0,2.0,50.0,42.0,47.0,-34.60982,-58.39901,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--12644301,0,1,0,1,0,0,0,0,0,2340.425531914894,0.8936170212765957,0.1315195437804444,Insegura,1.0,0.9467625899280575,2.0
63000,105000,Balvanera,1.0,1.0,2.0,,42.0,42.0,-34.60823,-58.39653,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--18212588,0,0,0,0,0,0,1,0,0,1500.0,1.0,0.14054888915290487,Insegura,1.0,0.4201438848920863,0.0
118000,280000,Balvanera,2.0,2.0,3.0,50.0,76.0,85.0,-34.60336,-58.40542,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--19243010,0,0,0,1,0,0,1,0,0,1388.235294117647,0.8941176470588236,0.028988950932636315,Muy Insegura,1.0,0.2920863309352518,-1.0
125000,270000,Balvanera,3.0,2.0,4.0,,110.0,110.0,-34.60366,-58.39844,https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--18771995,0,0,0,0,0,0,1,0,0,1136.3636363636363,1.0,0.2459902578115718,Insegura,1.0,0.08633093525179857,0.0
92000,150000,Balvanera,2.0,1.0,3.0,50.0,80.0,85.0,-34.61042,-58.40829,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--17030854,0,0,0,1,0,0,1,0,0,1082.3529411764705,0.9411764705882353,0.01348461447071403,Muy Insegura,1.0,0.0618705035971223,-1.0
110000,208000,Balvanera,3.0,1.0,4.0,,79.0,79.0,,,https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--18535407,0,0,0,1,0,0,0,0,1,1392.4050632911392,1.0,,,,0.29640287769784174,1.0
89900,175000,Balvanera,2.0,2.0,3.0,,73.0,75.0,-34.60106,-58.40008,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--17431774,0,0,0,1,0,0,1,0,0,1198.6666666666667,0.9733333333333334,0.29250326719733877,Insegura,1.0,0.1302158273381295,0.0
61000,180000,Balvanera,1.0,1.0,2.0,35.0,32.0,32.0,-34.61285,-58.39295,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--17236317,0,0,1,0,0,0,1,0,0,1906.25,1.0,0.23488178685992633,Insegura,1.0,0.814388489208633,0.5
79000,90000,Balvanera,1.0,1.0,2.0,20.0,45.0,45.0,-34.603443,-58.39847,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--17199138,0,0,0,0,0,0,1,0,0,1755.5555555555557,1.0,0.2525840560769871,Insegura,1.0,0.6848920863309352,0.0
50500,40000,Balvanera,1.0,1.0,1.0,50.0,22.0,22.0,-34.605892,-58.398754,https://www.argenprop.com/departamento-en-venta-en-balvanera-1-ambiente--17207293,0,0,0,0,0,0,1,0,0,2295.4545454545455,1.0,0.1733990733040276,Insegura,1.0,0.9366906474820144,0.0
85000,140000,Balvanera,1.0,1.0,1.0,2.0,35.0,47.0,-34.61732,-58.39615,https://www.argenprop.com/departamento-en-venta-en-balvanera-1-ambiente--17660284,0,0,1,1,0,0,1,0,1,1808.5106382978724,0.7446808510638298,0.4670310086729238,Insegura,0.0,0.7381294964028777,1.5
85000,35000,Balvanera,2.0,1.0,3.0,60.0,53.0,56.0,-34.61022,-58.40169,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--17671831,0,0,0,1,0,0,1,0,0,1517.857142857143,0.9464285714285714,0.15575620767494358,Insegura,1.0,0.441726618705036,0.0
190000,280000,Balvanera,1.0,1.0,3.0,95.0,105.0,105.0,-34.60666,-58.392292,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--17969983,0,0,0,0,0,1,1,0,0,1809.5238095238096,1.0,0.0273850540572651,Muy Insegura,1.0,0.7410071942446043,2.0
150000,150000,Balvanera,3.0,2.0,4.0,40.0,120.0,120.0,-34.60224,-58.397644,https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--18152479,0,0,0,0,0,0,1,0,0,1250.0,1.0,0.22757514553879055,Insegura,1.0,0.1683453237410072,0.0
85000,140000,Balvanera,1.0,1.0,2.0,50.0,46.0,46.0,-34.60665,-58.40087,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--12992876,0,0,0,1,0,0,1,0,0,1847.8260869565217,1.0,0.11470832838303435,Insegura,1.0,0.7640287769784173,0.0
78000,150000,Balvanera,1.0,1.0,2.0,50.0,60.0,60.0,-34.618214,-58.39581,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--18641905,0,0,0,0,0,0,1,0,0,1300.0,1.0,0.4970298206011643,Insegura,0.0,0.1949640287769784,0.0
66900,170000,Balvanera,1.0,1.0,1.0,10.0,32.0,34.0,-34.61852,-58.40639,https://www.argenprop.com/departamento-en-venta-en-balvanera-1-ambiente--17324318,0,0,0,1,1,0,1,0,0,1967.6470588235295,0.9411764705882353,0.3977664250920756,Insegura,1.0,0.8460431654676259,2.0
61500,190000,Balvanera,1.0,1.0,1.0,,35.0,35.0,-34.60188,-58.39624,https://www.argenprop.com/departamento-en-venta-en-balvanera-1-ambiente--17592333,1,0,0,0,0,1,0,0,0,1757.142857142857,1.0,0.32529404776048476,Insegura,1.0,0.6877697841726619,5.0
50000,160000,Balvanera,1.0,1.0,2.0,50.0,33.0,33.0,-34.611332,-58.397366,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--19344001,0,0,1,1,0,0,1,0,0,1515.1515151515152,1.0,0.33972911963882624,Insegura,1.0,0.439568345323741,0.5
130000,99000,Balvanera,3.0,1.0,4.0,50.0,64.0,65.0,-34.60233,-58.40082,https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--17475959,0,0,0,1,0,0,0,0,0,2000.0,0.9846153846153847,0.28917666627064276,Insegura,1.0,0.8597122302158273,0.0
68000,118000,Balvanera,1.0,1.0,1.0,10.0,32.0,32.0,-34.61501,-58.408775,https://www.argenprop.com/departamento-en-venta-en-balvanera-1-ambiente--18926564,0,0,0,1,0,0,1,0,0,2125.0,1.0,0.22359510514435077,Insegura,1.0,0.9,0.0
119000,398000,Balvanera,3.0,1.0,4.0,90.0,74.0,74.0,-34.61554,-58.41121,https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--17835867,0,0,0,1,0,0,1,0,0,1608.1081081081081,1.0,0.24307948200071283,Insegura,0.0,0.5424460431654676,0.0
68900,43000,Balvanera,1.0,1.0,2.0,,44.0,44.0,-34.61494,-58.40965,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--16299872,0,0,0,0,0,1,1,0,0,1565.909090909091,1.0,0.24159439230129498,Insegura,1.0,0.4906474820143885,3.0
80000,60000,Balvanera,2.0,1.0,3.0,,57.0,57.0,-34.60668,-58.41158,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--18504577,0,0,0,1,0,0,0,0,0,1403.5087719298247,1.0,0.04764167755732451,Muy Insegura,1.0,0.3100719424460432,-1.0
89900,70000,Balvanera,2.0,1.0,3.0,40.0,60.0,65.0,-34.61404,-58.40907,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--17916492,1,0,0,0,0,0,0,1,0,1383.076923076923,0.9230769230769231,0.17696328858263044,Insegura,1.0,0.28489208633093527,3.0
180000,125000,Balvanera,6.0,2.0,7.0,52.0,180.0,185.0,-34.61008,-58.39555,https://www.argenprop.com/departamento-en-venta-en-balvanera-7-ambientes--18212654,0,0,0,0,0,0,1,0,0,972.972972972973,0.972972972972973,0.15890459783770938,Insegura,1.0,0.027338129496402876,0.0
65000,100000,Balvanera,1.0,1.0,2.0,46.0,35.0,35.0,-34.60812,-58.39336,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--18212569,0,0,0,0,0,0,1,0,0,1857.142857142857,1.0,0.0469288345016039,Muy Insegura,1.0,0.7690647482014389,-1.0
260000,40000,Balvanera,6.0,2.0,7.0,40.0,199.0,199.0,-34.61067,-58.39609,https://www.argenprop.com/departamento-en-venta-en-balvanera-7-ambientes--18212412,0,0,0,0,0,0,1,0,0,1306.532663316583,1.0,0.1488059878816681,Insegura,1.0,0.20503597122302158,0.0
55000,216000,Balvanera,1.0,1.0,2.0,40.0,37.0,37.0,-34.61323,-58.405502,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--18888744,0,0,0,0,0,0,1,0,0,1486.4864864864865,1.0,0.1744683378876084,Insegura,1.0,0.3971223021582734,0.0
125000,212000,Balvanera,2.0,1.0,3.0,60.0,70.0,78.0,-34.610123,-58.40594,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--19090877,0,0,0,0,0,0,1,0,0,1602.5641025641025,0.8974358974358975,0.004277058334323347,Muy Insegura,1.0,0.5381294964028777,-1.0
144000,220000,Balvanera,3.0,2.0,4.0,40.0,78.0,78.0,,-58.39724,https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--19206568,0,0,1,1,0,0,0,0,0,1846.1538461538462,1.0,,,,0.762589928057554,0.5
149000,200000,Balvanera,3.0,2.0,4.0,65.0,93.0,100.0,-34.60289,,https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--15998814,0,0,0,0,0,0,0,0,0,1490.0,0.93,,,,0.40431654676258993,0.0
120000,207000,Balvanera,2.0,2.0,3.0,48.0,76.0,85.0,-34.60216,-58.40503,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--16991578,0,0,0,1,0,0,0,1,0,1411.764705882353,0.8941176470588236,0.040513247000118824,Muy Insegura,1.0,0.32302158273381293,0.0
112000,240000,Balvanera,3.0,1.0,4.0,70.0,70.0,78.0,-34.598885,-58.40403,https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--19262564,0,0,0,0,0,0,1,0,0,1435.8974358974358,0.8974358974358975,0.15391469644766542,Insegura,1.0,0.34532374100719426,0.0
50000,150000,Balvanera,1.0,1.0,2.0,87.0,52.0,52.0,-34.61155,-58.40825,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--14212836,0,0,0,1,0,0,1,0,0,961.5384615384615,1.0,0.02786028276107877,Muy Insegura,1.0,0.02302158273381295,-1.0
95000,120000,Balvanera,2.0,1.0,3.0,40.0,60.0,60.0,-34.615456,-58.404835,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--18213551,0,0,0,0,0,0,1,0,0,1583.3333333333333,1.0,0.33402637519306166,Insegura,1.0,0.516546762589928,0.0
75000,23800,Balvanera,1.0,1.0,2.0,40.0,38.0,38.0,-34.609432,-58.40596,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--13469309,0,0,0,1,0,0,1,0,0,1973.6842105263158,1.0,0.005702744445764574,Muy Insegura,1.0,0.8482014388489209,-1.0
85000,110000,Balvanera,2.0,1.0,3.0,35.0,54.0,54.0,-34.61538,-58.40096,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--18637449,0,0,0,1,0,1,1,0,0,1574.0740740740741,1.0,0.6070452655340383,Segura,1.0,0.5035971223021583,3.0
180000,500000,Balvanera,3.0,2.0,4.0,60.0,135.0,185.0,-34.605537,-58.407436,https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--19202265,0,0,0,1,0,0,1,0,0,972.972972972973,0.7297297297297297,0.006534394677438549,Muy Insegura,1.0,0.027338129496402876,-1.0
110000,75000,Balvanera,3.0,2.0,4.0,,70.0,72.0,-34.62246,-58.38452,https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--15758915,1,0,0,0,0,0,1,0,0,1527.7777777777778,0.9722222222222222,0.21925864322205058,Insegura,1.0,0.4503597122302158,2.0
85000,114000,Balvanera,1.0,1.0,2.0,60.0,43.0,47.0,,,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--12558516,0,0,0,0,0,1,0,0,0,1808.5106382978724,0.9148936170212766,,,,0.7381294964028777,3.0
66000,115000,Balvanera,1.0,1.0,1.0,50.0,33.0,43.0,-34.60444,-58.389736,https://www.argenprop.com/departamento-en-venta-en-balvanera-1-ambiente--17960728,1,0,0,1,0,0,1,0,0,1534.8837209302326,0.7674418604651163,0.026137578709754083,Muy Insegura,1.0,0.45611510791366905,1.0
80000,380000,Balvanera,2.0,1.0,3.0,60.0,71.0,71.0,-34.60761,-58.405384,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--17902441,0,1,0,1,0,0,1,0,0,1126.7605633802816,1.0,0.007009623381252217,Muy Insegura,1.0,0.08345323741007195,1.0
152000,208000,Balvanera,3.0,2.0,4.0,50.0,92.0,96.0,-34.60573,-58.39508,https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--19246067,0,0,1,0,0,1,1,0,0,1583.3333333333333,0.9583333333333334,0.12201496970417014,Insegura,1.0,0.516546762589928,3.5
85000,180000,Balvanera,2.0,1.0,3.0,60.0,56.0,67.0,-34.61268,,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--19117712,1,0,1,1,0,0,1,0,0,1268.6567164179105,0.835820895522388,,,,0.17985611510791366,2.5
185000,295000,Balvanera,3.0,3.0,4.0,40.0,72.0,82.0,-34.60458,-58.39207,https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--17507784,0,0,0,1,1,0,0,0,0,2256.0975609756097,0.8780487804878049,0.0413448972317928,Muy Insegura,1.0,0.9309352517985612,1.0
90000,90000,Balvanera,2.0,1.0,3.0,70.0,65.0,65.0,-34.61637,-58.404217,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--17711241,0,0,0,0,0,0,0,0,0,1384.6153846153845,1.0,0.37044077462278724,Insegura,1.0,0.28633093525179854,0.0
99500,190000,Balvanera,2.0,1.0,3.0,45.0,71.0,71.0,-34.61307,-58.39382,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--17998432,0,0,1,1,0,0,1,0,0,1401.4084507042253,1.0,0.29630509682784845,Insegura,1.0,0.3079136690647482,0.5
160000,220000,Balvanera,3.0,3.0,4.0,50.0,133.0,133.0,-34.60932,-58.397495,https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--18232455,0,0,0,0,0,0,0,0,0,1203.0075187969924,1.0,0.14512296542711178,Insegura,1.0,0.1366906474820144,0.0
59800,2000,Balvanera,1.0,1.0,1.0,40.0,24.0,24.0,-34.603306,-58.399353,https://www.argenprop.com/departamento-en-venta-en-balvanera-1-ambiente--10880818,0,0,0,0,0,0,0,0,0,2491.6666666666665,1.0,0.24468337887608416,Insegura,1.0,0.962589928057554,0.0
90000,100000,Balvanera,2.0,2.0,3.0,60.0,85.0,85.0,-34.60326,-58.403122,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--17001985,0,0,0,1,0,0,0,0,0,1058.8235294117646,1.0,0.044433883806581864,Muy Insegura,1.0,0.053237410071942444,-1.0
260000,40000,Balvanera,3.0,2.0,4.0,40.0,199.0,199.0,-34.61067,-58.39609,https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--18212410,0,0,0,0,0,0,1,0,0,1306.532663316583,1.0,0.1488059878816681,Insegura,1.0,0.20503597122302158,0.0
152000,180000,Balvanera,3.0,3.0,4.0,,100.0,107.0,-34.60342,-58.40533,https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--18212596,0,0,0,0,0,0,1,0,0,1420.5607476635514,0.9345794392523364,0.028276107876915813,Muy Insegura,1.0,0.33525179856115106,-1.0
37000,71000,Balvanera,1.0,1.0,1.0,,16.0,16.0,-34.60884,-58.39912,https://www.argenprop.com/departamento-en-venta-en-balvanera-1-ambiente--18212532,0,0,0,0,0,0,1,0,0,2312.5,1.0,0.1327670191279553,Insegura,1.0,0.9402877697841726,0.0
79000,200000,Balvanera,1.0,1.0,1.0,18.0,43.0,47.0,,-58.39586,https://www.argenprop.com/departamento-en-venta-en-balvanera-1-ambiente--18323960,1,0,0,0,0,0,1,0,0,1680.8510638297873,0.9148936170212766,,,,0.6294964028776978,2.0
69900,140000,Balvanera,1.0,1.0,2.0,23.0,34.0,34.0,-34.602886,-58.398567,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--19019955,1,0,0,1,0,0,1,0,0,2055.8823529411766,1.0,0.25989069739812287,Insegura,1.0,0.8762589928057554,2.0
59000,142000,Balvanera,1.0,1.0,1.0,15.0,31.0,31.0,-34.618565,-58.401863,https://www.argenprop.com/departamento-en-venta-en-balvanera-1-ambiente--17826224,1,0,0,1,0,0,1,0,0,1903.225806451613,1.0,0.4799809908518474,Insegura,1.0,0.8115107913669065,2.0
115000,100000,Balvanera,2.0,2.0,3.0,,65.0,81.0,-34.61408,-58.39333,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--19118589,0,0,1,1,0,0,0,0,0,1419.7530864197531,0.8024691358024691,0.2475347510989664,Insegura,0.0,0.3316546762589928,0.5
79000,75000,Balvanera,2.0,1.0,3.0,,59.0,59.0,-34.61467,-58.39734,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--17172803,0,0,0,0,0,0,1,0,0,1338.9830508474577,1.0,0.5132470001188072,Segura,0.0,0.23741007194244604,0.0
58500,6500,Balvanera,1.0,1.0,2.0,50.0,34.0,34.0,-34.61829,-58.39737,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--10870010,0,0,0,1,0,0,1,0,0,1720.5882352941176,1.0,0.5409884757039325,Segura,0.0,0.6676258992805756,0.0
99000,85000,Balvanera,1.0,1.0,1.0,1.0,30.0,33.0,-34.59976,-58.41212,https://www.argenprop.com/departamento-en-venta-en-balvanera-1-ambiente--19214059,1,0,1,0,0,0,1,0,1,3000.0,0.9090909090909091,0.1851015801354402,Insegura,1.0,0.9971223021582734,3.5
115000,250000,Balvanera,3.0,2.0,3.0,50.0,95.0,95.0,-34.60621,-58.40008,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--17704568,0,0,0,1,0,0,1,1,0,1210.5263157894738,1.0,0.15747891172626827,Insegura,1.0,0.14244604316546763,1.0
55000,100000,Balvanera,1.0,1.0,2.0,80.0,38.0,38.0,-34.60524,-58.39933,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--19074678,0,0,0,0,0,0,1,0,0,1447.3684210526317,1.0,0.13775692051799926,Insegura,1.0,0.35827338129496406,0.0
86000,85000,Balvanera,1.0,2.0,2.0,50.0,62.0,62.0,-34.60544,-58.40082,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--16713594,0,0,0,1,0,0,1,0,0,1387.0967741935483,1.0,0.1163716288463823,Insegura,1.0,0.28992805755395684,0.0
140000,280000,Balvanera,3.0,1.0,4.0,60.0,86.0,86.0,-34.59854,-58.41458,https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--11596124,0,0,0,1,0,0,1,0,0,1627.906976744186,1.0,0.3386004514672686,Insegura,0.0,0.5640287769784172,0.0
75000,110000,Balvanera,1.0,1.0,2.0,40.0,50.0,50.0,-34.60354,-58.38786,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--17900097,0,0,0,1,0,1,0,0,0,1500.0,1.0,0.07716526078175123,Muy Insegura,1.0,0.4201438848920863,2.0
168000,200000,Balvanera,3.0,2.0,4.0,40.0,100.0,100.0,-34.60087,-58.40361,https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--15830252,0,1,0,0,0,0,0,0,0,1680.0,1.0,0.2255554235475823,Insegura,1.0,0.6273381294964029,2.0
145000,270000,Balvanera,3.0,2.0,4.0,,110.0,110.0,-34.60366,-58.39844,https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--16263390,0,0,0,0,0,0,1,0,0,1318.1818181818182,1.0,0.2459902578115718,Insegura,1.0,0.21726618705035972,0.0
80000,50000,Balvanera,1.0,1.0,1.0,,38.0,38.0,,,https://www.argenprop.com/departamento-en-venta-en-balvanera-1-ambiente--16480748,0,0,0,0,0,0,0,0,0,2105.2631578947367,1.0,,,,0.8928057553956834,0.0
120000,160000,Balvanera,3.0,3.0,4.0,,75.0,160.0,,-58.40054,https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--17335329,0,0,0,0,0,0,1,0,0,750.0,0.46875,,,,0.007194244604316547,0.0
150000,280000,Balvanera,2.0,2.0,3.0,,75.0,75.0,-34.59988,-58.40569,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--17636482,0,0,0,0,0,0,0,0,0,2000.0,1.0,0.21028870143756684,Insegura,1.0,0.8597122302158273,0.0
79000,55000,Balvanera,2.0,1.0,3.0,,60.0,60.0,,,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--17715201,0,0,0,0,0,0,1,0,1,1316.6666666666667,1.0,,,,0.21510791366906476,1.0
144000,140000,Balvanera,3.0,2.0,4.0,55.0,119.0,122.0,,-58.39926,https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--13434357,0,0,0,0,0,0,1,0,0,1180.327868852459,0.9754098360655737,,,,0.11942446043165468,0.0
80000,35000,Balvanera,2.0,1.0,3.0,50.0,54.0,55.0,-34.607616,-58.399338,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--17130958,0,0,0,1,0,0,1,0,0,1454.5454545454545,0.9818181818181818,0.15391469644766542,Insegura,1.0,0.3683453237410072,0.0
129000,139000,Balvanera,3.0,2.0,4.0,110.0,100.0,100.0,-34.60336,,https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--18421214,1,0,1,1,0,0,1,0,0,1290.0,1.0,,,,0.1884892086330935,2.5
126000,140000,Balvanera,3.0,1.0,4.0,45.0,70.0,70.0,-34.60193,-58.405018,https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--18484352,0,0,0,0,0,0,1,0,0,1800.0,1.0,0.05102768207199715,Muy Insegura,1.0,0.7323741007194244,-1.0
68000,60000,Balvanera,2.0,1.0,3.0,70.0,50.0,50.0,,-58.405125,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--18496005,0,0,0,0,0,0,0,0,0,1360.0,1.0,,,,0.25971223021582734,0.0
350000,450000,Balvanera,3.0,2.0,5.0,50.0,145.0,160.0,-34.600822,-58.40365,https://www.argenprop.com/departamento-en-venta-en-balvanera-5-ambientes--18731709,0,0,0,0,1,0,0,0,0,2187.5,0.90625,0.21611025305928477,Insegura,1.0,0.9201438848920863,2.0
59000,108000,Balvanera,1.0,1.0,2.0,90.0,49.0,49.0,,-58.40801,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--18944070,0,0,0,0,0,0,1,0,0,1204.0816326530612,1.0,,,,0.1381294964028777,0.0
48000,67335,Balvanera,1.0,1.0,1.0,50.0,28.0,28.0,-34.60454,,https://www.argenprop.com/departamento-en-venta-en-balvanera-1-ambiente--19098855,0,0,0,1,0,0,1,0,0,1714.2857142857142,1.0,,,,0.6618705035971223,0.0
60000,117000,Balvanera,1.0,1.0,2.0,50.0,33.0,33.0,-34.599773,-58.404312,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--19131307,0,0,0,0,0,1,0,0,0,1818.1818181818182,1.0,0.1416775573244624,Insegura,1.0,0.7489208633093525,3.0
60000,170000,Balvanera,1.0,2.0,2.0,76.0,42.0,43.0,-34.61591,-58.39203,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--19219325,1,0,0,0,0,0,0,0,0,1395.3488372093022,0.9767441860465116,0.1761910419389331,Insegura,0.0,0.29784172661870506,2.0
43000,85000,Balvanera,1.0,1.0,1.0,50.0,20.0,20.0,-34.60278,-58.40725,https://www.argenprop.com/departamento-en-venta-en-balvanera-1-ambiente--19317933,0,0,0,0,0,0,1,0,0,2150.0,1.0,0.030533444220030903,Muy Insegura,1.0,0.9100719424460432,-1.0
42000,90000,Balvanera,1.0,1.0,2.0,50.0,32.0,32.0,-34.601265,-58.405716,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--19350695,0,0,0,1,0,0,0,0,0,1312.5,1.0,0.23345610074848522,Insegura,1.0,0.2093525179856115,0.0
95000,162000,Balvanera,2.0,1.0,3.0,45.0,52.0,55.0,-34.60722,-58.41278,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--11336771,0,0,0,1,0,0,1,0,0,1727.2727272727273,0.9454545454545454,0.12468813116312227,Insegura,1.0,0.6719424460431654,0.0
158000,210000,Balvanera,3.0,1.0,4.0,50.0,95.0,95.0,-34.60608,-58.39742,https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--18051620,1,0,0,1,1,1,1,0,0,1663.157894736842,1.0,0.2607817512177736,Insegura,1.0,0.6064748201438849,7.0
51000,110000,Balvanera,1.0,1.0,1.0,60.0,33.0,33.0,-34.611397,-58.399124,https://www.argenprop.com/departamento-en-venta-en-balvanera-1-ambiente--15433470,1,0,0,0,0,0,0,0,0,1545.4545454545455,1.0,0.3386004514672686,Insegura,1.0,0.46618705035971225,2.0
69000,133000,Balvanera,1.0,1.0,2.0,40.0,50.0,50.0,-34.61622,-58.40683,https://www.argenprop.com/departamento-en-venta-en-balvanera-2-ambientes--15794856,0,0,0,1,0,0,1,0,0,1380.0,1.0,0.2459902578115718,Insegura,1.0,0.2776978417266187,0.0
